"","drug.names","estimate","standard-error","tvalue","pvalue","r_sq","adj_r_sq","ATC code primary","ATC code secondary","sum","maf"
"261","Butylscopolamine (Hyoscine butylbromide, Scopolamine butylbromide)",-1.38692730966511,1.49161236105774,-0.92981752221576,0.354301732682432,0.842055392138544,0.836876880405381,"A03BB01","",92,0.671532846715328
"420","Clidinium",-1.56729262656626,3.08931830948945,-0.507326364444873,0.612841697327754,0.841270974058443,0.836066743699703,"A03CA02","",8,0.0583941605839416
"1208","Metoclopramide",1.39567094873219,2.94372640254079,0.474117074034991,0.636263870190004,0.841228646625149,0.836023028481712,"A03FA01","",127,0.927007299270073
"406","Cisapride",0.0224776753024885,2.8132723355021,0.00798986824660783,0.993638125713963,0.840936191035975,0.835720984184696,"A03FA02","",9,0.0656934306569343
"619","Domperidone",-1.63566465751211,1.49647891664683,-1.09300882178625,0.27654348190823,0.84247861439011,0.837313978796343,"A03FA03","",51,0.372262773722628
"1362","Ondansetron",2.32184741699301,1.63901775074349,1.41660907329391,0.159145631585808,0.843510212508338,0.838379399803694,"A04AA01","",83,0.605839416058394
"875","Granisetron",1.5772295625,1.63494887864369,0.964696562138645,0.336605159318527,0.842140292008216,0.836964563877338,"A04AA02","",37,0.27007299270073
"1966","Tropisetron",2.76436260107905,2.41247275240743,1.14586272459263,0.254094601726743,0.842629774393726,0.837470094865651,"A04AA03","",13,0.0948905109489051
"1401","Palonosetron",5.61018040703833,2.65121305686486,2.11608055886408,0.0363705210597089,0.846567576928779,0.841537005680542,"A04AA05","",11,0.0802919708029197
"1697","Scopolamine",1.12235532142626,2.18459031305244,0.513760092553939,0.60834898275369,0.841279502764571,0.836075552035541,"A04AD01","N05CM05",16,0.116788321167883
"364","Chlorobutanol",4.00064072778585,3.63542783145848,1.10045939934966,0.273298601104721,0.842499507894542,0.837335557333707,"A04AD04","",7,0.0510948905109489
"1210","Metopimazine",-6.47229477891008,2.85624922953117,-2.2660119124032,0.0252130921060884,0.847360491985739,0.842355917952485,"A04AD05","",9,0.0656934306569343
"117","Aprepitant",4.3005297427198,3.04466764764745,1.41247920640623,0.16035478391508,0.843495466854319,0.838364170685609,"A04AD12","",9,0.0656934306569343
"1987","Ursodeoxycholic acid",5.03967486399356,1.77754929955932,2.83518148567973,0.00536274995711874,0.850768568151814,0.845875734320726,"A05AA02","",36,0.262773722627737
"1415","Paraffin",-4.13602295439778,1.48771801905287,-2.78011215931289,0.00629598075269278,0.850412850519756,0.845508353815486,"A06AA01","",41,0.299270072992701
"616","Docusate",0.455611566951982,1.96726179325967,0.231596815692259,0.817239178795445,0.841006009231786,0.83579309150168,"A06AA02","",21,0.153284671532847
"213","Bisacodyl",-1.13792373597182,1.41811451857961,-0.802420200246994,0.423870280602673,0.841771190407089,0.836583360584371,"A06AB02","",78,0.569343065693431
"306","Castor oil",0.964388508865097,2.32266208355314,0.415208271445928,0.678718747726189,0.841160563432411,0.835952713053145,"A06AB05","",14,0.102189781021898
"1702","Senna (Sennosides)",2.74009492803418,1.49503035669764,1.83280220081066,0.0692702863728072,0.84519843429814,0.840122973127587,"A06AB06","",47,0.343065693430657
"1740","Sodium picosulphate",-0.614948596914052,3.25676252631153,-0.188822056243234,0.850546034842018,0.840982579692073,0.835768893780338,"A06AB08","",8,0.0583941605839416
"1600","Psyllium",-3.04750359540156,2.19864865913216,-1.38608030107205,0.168250578390329,0.843402162543244,0.838267807216793,"A06AC","",18,0.131386861313869
"295","Carboxymethyl cellulose",-1.11968753781603,2.78114516772918,-0.402599458240528,0.687947475987459,0.841147155947444,0.835938865978508,"A06AC06","",11,0.0802919708029197
"1019","Lactulose",-3.76054987358328,1.46306861061946,-2.57031683018001,0.0113629140317023,0.849107233839193,0.844159930030642,"A06AD11","",91,0.664233576642336
"1103","Macrogol (Polyethylene Glycol 3350)",0.620852506947548,1.74881268845439,0.355013725052658,0.723192297968494,0.841100262622553,0.835890435167555,"A06AD15","",30,0.218978102189781
"1113","Mannitol",-0.47557384408392,1.88597573848166,-0.252163288413663,0.801339175485886,0.841018968618438,0.835806475786255,"A06AD16","R05CB16",113,0.824817518248175
"1739","Sodium phosphate",0.070897912055183,1.9649092825263,0.0360820281555334,0.971275924114295,0.840937805222744,0.835722651295621,"A06AD17","B05XA09",22,0.160583941605839
"1749","Sorbitol",4.10422941021759,2.65588543090362,1.54533375666781,0.124855632846565,0.843989886115112,0.838874800413968,"A06AD18","",11,0.0802919708029197
"119","Arachis oil",-4.41760090208665,4.0392645731854,-1.09366465653496,0.276256789573361,0.842480448058998,0.837315872585523,"A06AG06","",7,0.0510948905109489
"1232","Mineral oil",-4.31381905845182,2.74629488086131,-1.57077780995568,0.118824242126984,0.844089265574566,0.838977438216356,"A06AG06","",9,0.0656934306569343
"1282","Naloxone",-1.48371988190831,2.06767713820705,-0.717578124017413,0.474389199669424,0.841604637973484,0.836411347415238,"A06AH04","V03AB15",117,0.854014598540146
"1768","Streptomycin",1.08458140283296,2.10553045602109,0.515110764478109,0.607407689362924,0.841281306780621,0.836077415199658,"A07AA04","",117,0.854014598540146
"1422","Paromomycin",4.72240574596418,2.79672505537568,1.68854844593575,0.0938605047473027,0.844568610535567,0.839472499405585,"A07AA06","",9,0.0656934306569343
"1001","Kanamycin",1.47812272178554,1.55276761703247,0.951927838764703,0.343015718776993,0.842108859277426,0.836932100565211,"A07AA08","J01GB04",60,0.437956204379562
"463","Colistin",0.322597366393112,2.24220174527533,0.143875263264278,0.885836354567607,0.840963092054111,0.835748767203426,"A07AA10","J01XB01",17,0.124087591240876
"1652","Rifaximin",1.56272836415198,2.90633152448788,0.537697902315993,0.591765108162607,0.841312170688664,0.836109291039112,"A07AA11","",9,0.0656934306569343
"1313","Nifuroxazide",2.26182795033876,2.62800130972527,0.860664696767298,0.391111009859549,0.841896062711227,0.836712327062414,"A07AX03","",11,0.0802919708029197
"21","Activated charcoal",-5.01951569117972,1.75170931711712,-2.8654958000912,0.00490474976256126,0.850966623519933,0.846080283307471,"A07BA01","",105,0.766423357664234
"824","Fullers earth",1.35688692655328,2.46717126542651,0.54997678741152,0.583340769463869,0.841329499402641,0.836127187907646,"A07BC","",15,0.109489051094891
"592","Dioctahedral smectite (Diosmectite)",-0.681099239032337,2.76490510873094,-0.246337292691015,0.805835132644594,0.8410151858884,0.835802569032282,"A07BC05","",9,0.0656934306569343
"598","Diphenoxylate",0.504348166671706,2.47161457807699,0.204056154687398,0.838649619428666,0.84099037819741,0.835776947974375,"A07DA01","",15,0.109489051094891
"1080","Loperamide",-1.68548376764598,1.43176050704688,-1.17721068527196,0.241402959725908,0.842722655958933,0.837566021728078,"A07DA03","",83,0.605839416058394
"477","Cromoglycate",-2.48236780113309,1.41980276288881,-1.74838918899011,0.0829120923565723,0.84482423347362,0.839736503423575,"A07EB01","",58,0.423357664233577
"1789","Sulfasalazine (Salazosulfapyridine)",4.75596515541935,1.57277192194422,3.02393823863548,0.0030423726214048,0.852027047461708,0.847175475247337,"A07EC01","",95,0.693430656934307
"1168","Mesalazine",4.57069570906387,1.74645667139473,2.61712516773387,0.00998903501653791,0.849391590023925,0.844453609368971,"A07EC02","",51,0.372262773722628
"1623","Racecadotril (Acetorphan)",1.32993614642304,3.31627809318119,0.401032756920358,0.689097514871327,0.841145518729194,0.835937175080971,"A07XA04","",7,0.0510948905109489
"1366","Orlistat",2.39988617227582,3.13485491892322,0.765549358533041,0.44542300260062,0.841696568708186,0.836506292272389,"A08AB01","",8,0.0583941605839416
"1404","Pancreatic enzymes",3.95631918276038,1.68474794555445,2.34831518459479,0.0204671318951486,0.847815095279256,0.842825426272018,"A09AA02","",44,0.321167883211679
"132","Aspartic acid (Aspartate)",3.39880832166684,2.53741567146301,1.33947636561541,0.182905606557243,0.843241482003675,0.838101858462812,"A09AB","",11,0.0802919708029197
"411","Citric acid",-0.965678507170603,2.29367291438523,-0.421018402891779,0.674482411706006,0.8411668799534,0.835959236673184,"A09AB04","",14,0.102189781021898
"973","Intermediate-acting insulin",-1.03106657563362,1.53071751102597,-0.673583837779802,0.5018500467039,0.841525470922893,0.836329584723644,"A10AC","",93,0.678832116788321
"967","Insulin, long acting",2.48183781018693,1.94135810515329,1.27840288898733,0.203534140255504,0.843038763038618,0.837892492974311,"A10AE04","A10AE05",115,0.839416058394161
"853","Glibenclamide (Glyburide)",1.34970570102635,2.19036127089479,0.616202321946177,0.538909035597933,0.841429632469655,0.836230604026037,"A10BB01","",122,0.89051094890511
"373","Chlorpropamide",-1.20752672854708,2.5041282033441,-0.482214419746765,0.630517644309499,0.841238705200714,0.836033416846639,"A10BB02","",11,0.0802919708029197
"1913","Tolbutamide",1.60532050285711,2.82989861536024,0.567271383555469,0.571572151203282,0.841354563520113,0.836153073799461,"A10BB03","",11,0.0802919708029197
"856","Glipizide",-0.414761053990046,1.6241720817996,-0.255367678485451,0.7988691535371,0.841021086790918,0.835808663407014,"A10BB07","",38,0.277372262773723
"857","Gliquidone",5.37572053210776,2.59897204950256,2.06840259522478,0.0407150808710133,0.84632516835536,0.841286649285044,"A10BB08","",11,0.0802919708029197
"854","Gliclazide",1.09522962683343,1.44196868928154,0.759537731279813,0.448996094315482,0.841684728253156,0.836494063605719,"A10BB09","",69,0.503649635036496
"855","Glimepiride",1.93099340255138,1.63911718906886,1.17806915541428,0.241061867321256,0.842725233238261,0.837568683508368,"A10BB12","",44,0.321167883211679
"7","Acarbose",2.2412685416151,2.04027894502899,1.09851084190023,0.274144682303141,0.842494030423826,0.837329900273787,"A10BF01","",21,0.153284671532847
"1675","Rosiglitazone",-0.647664504907442,2.08882893280923,-0.310061056094436,0.757043547267898,0.84106135387825,0.835850250726717,"A10BG02","",18,0.131386861313869
"1496","Pioglitazone",3.35514887846991,1.9263569244174,1.74170676053953,0.0840802331748944,0.844795288773946,0.839706609717354,"A10BG03","",22,0.160583941605839
"1729","Sitagliptin",3.81614997967328,2.37110366839111,1.60944037603497,0.110104687390253,0.844243130412461,0.839136347803034,"A10BH01","",16,0.116788321167883
"2018","Vildagliptin",3.64263397487996,2.8620453110368,1.27273805234075,0.205531150791096,0.843020413463994,0.837873541774289,"A10BH02","",10,0.072992700729927
"1696","Saxagliptin",2.96370040208576,2.92678059135702,1.01261447846066,0.313248412259933,0.842261868460899,0.837090126443223,"A10BH03","",9,0.0656934306569343
"737","Exenatide",4.89604621516036,2.86875530627061,1.70667961971467,0.090425724321022,0.844645210190614,0.839551610524732,"A10BJ01","",9,0.0656934306569343
"1071","Liraglutide",2.15829145322951,3.08296689401413,0.700069617166513,0.485216658873902,0.841572541381511,0.836378198475987,"A10BJ02","",8,0.0583941605839416
"1636","Repaglinide",3.99245526640929,1.93550006395678,2.06275129655508,0.0412584389887304,0.846296751632626,0.841257300866483,"A10BX02","",25,0.182481751824818
"1110","Manganese",0.824212376589572,2.60406372322649,0.316510064342187,0.752156305918193,0.841066613766484,0.835855683070303,"A11AA04","",10,0.072992700729927
"1260","Multivitamin",-3.73440652971648,1.43159178739418,-2.60856939988036,0.0102283819644474,0.849339311809082,0.844399617114298,"A11B","",77,0.562043795620438
"2029","Vitamin A (Retinol)",-2.66700660494309,1.97787257234147,-1.34842185600754,0.180020724975186,0.8432719233244,0.838133297859626,"A11CA01","",109,0.795620437956204
"2037","Vitamin D (Cholecalciferol, Ergocalciferol)",1.55748192185723,1.99649274729032,0.780108980596638,0.436837608232261,0.841725624526037,0.836536300740005,"A11CC01","",107,0.781021897810219
"2030","Vitamin B1 (Thiamine )",-4.10483392083208,1.97798575661773,-2.07525959532245,0.0400640524284504,0.846359737994611,0.84132235235509,"A11DA01","",118,0.861313868613139
"2036","Vitamin C (Ascorbic acid)",-2.0357344533633,1.760425825083,-1.15638751963169,0.249782086677075,0.842660691194284,0.837502025331801,"A11GA01","",109,0.795620437956204
"2033","Vitamin B3 (Niacin, Nicotinic Acid, Nicotinamide)",-0.470203520383448,1.44454002515628,-0.325503975102787,0.745357268315793,0.84107412950045,0.835863445221776,"A11HA01","",86,0.627737226277372
"2035","Vitamin B6 (Pyridoxine)",0.753526489981319,2.4157539348882,0.311921872132308,0.755632348442119,0.841062860503948,0.835851806749979,"A11HA02","",125,0.912408759124088
"2038","Vitamin E (Alpha-tocopherol)",-0.280599867866952,1.58597149970663,-0.176926172960143,0.859859767363962,0.840976910092562,0.835763038292319,"A11HA03","",41,0.299270072992701
"2032","Vitamin B2 (Riboflavin)",0.61838479892753,1.4572296955335,0.424356435243475,0.672053260375382,0.84117054838585,0.835963025382108,"A11HA04","",85,0.62043795620438
"2039","Vitamin H (Biotin)",1.29316194942179,2.42251446465516,0.533809794859521,0.594444417512521,0.841306764338724,0.836103707431797,"A11HA05","",15,0.109489051094891
"545","Dexpanthenol",-0.784177271468657,2.81650435258259,-0.278422176322791,0.781159643648801,0.841037112963382,0.835825215027756,"A11HA30","D03AX03",11,0.0802919708029197
"2034","Vitamin B5 (Pantothenic acid)",-0.0635299100136999,1.47222459972514,-0.0431523220204041,0.965650658035524,0.840938535607123,0.835723405627029,"A11HA32","",60,0.437956204379562
"268","Calcium",-2.66481721491502,2.52008232762424,-1.05743260277819,0.292403512111295,0.842380731946856,0.837212887092655,"A12AA","",125,0.912408759124088
"1530","Potassium",-3.56286073129854,2.7149189770145,-1.31232672557193,0.191873573301327,0.843150262257694,0.838007647905488,"A12BA05","",128,0.934306569343066
"2059","Zinc",-3.66280269360184,1.70361760331433,-2.15001458453821,0.0335274581684616,0.846742994044442,0.841718174177047,"A12CB","",103,0.751824817518248
"1105","Magnesium",-4.1631328711325,2.6265860684046,-1.58499769766205,0.115555583533135,0.844145456517098,0.839035471484872,"A12CC","",127,0.927007299270073
"791","Fluoride",0.79423712467199,1.56928513721422,0.506113966058399,0.613689982014388,0.841269378806934,0.836065096144866,"A12CD","",40,0.291970802919708
"1700","Selenium",-1.34067963148469,1.62027440570928,-0.827439862507613,0.409603358905098,0.841823783301156,0.83663767783562,"A12CE","",35,0.255474452554745
"1284","Nandrolone",2.44963061643027,2.22669060996501,1.10012168078832,0.273445111915322,0.842498557886418,0.837334576177776,"A14AB01","",16,0.116788321167883
"1051","Levocarnitine",1.35657795759182,2.87389088602114,0.472035303842025,0.637744790210579,0.841226087958387,0.836020385924236,"A16AA01","",10,0.072992700729927
"953","Imiglucerase",2.86105601274781,2.63935411731319,1.08399854115078,0.280503038425269,0.842453529339488,0.837288071285045,"A16AB02","",12,0.0875912408759124
"31","Agalsidase",3.68626624930499,2.88281993519901,1.27870152564715,0.20342926080118,0.843039732526284,0.837893494248458,"A16AB03","",9,0.0656934306569343
"1032","Larodinase/Laronidase",3.8303042467754,3.21989145540659,1.18957558036432,0.236523202418135,0.842759950681305,0.837604539228233,"A16AB05","",7,0.0510948905109489
"42","Alglucosidase",4.54200430750226,3.03828663554018,1.49492291292481,0.137516720956527,0.84379742467807,0.838676028765875,"A16AB07","",8,0.0583941605839416
"1866","Thioctic Acid",3.5525677496196,2.83922261303541,1.25124663818507,0.213238546130211,0.842951501084744,0.837802369972768,"A16AX01","",10,0.072992700729927
"2044","Warfarin",3.45193648385397,1.76790431715548,1.95255843337046,0.0531622112821869,0.845756206667714,0.840699033115835,"B01AA03","",110,0.802919708029197
"13","Acenocoumarol",2.72268640359489,1.61065446861179,1.69042240694961,0.0935006627697839,0.844576493126591,0.839480640442217,"B01AA07","",31,0.226277372262774
"893","Heparin",-2.53511434798423,2.59325946177901,-0.977578366279288,0.330217397278075,0.842172414569589,0.836997739637444,"B01AB01","C05BA03",125,0.912408759124088
"112","Antithrombin",5.23778267727697,2.79358979661495,1.87492905494705,0.0631934732759907,0.845391073980498,0.840321928865104,"B01AB02","",9,0.0656934306569343
"501","Dalteparin",4.86523332411986,1.867794143394,2.60480168081004,0.0103354131629672,0.84931633277104,0.844375884665173,"B01AB04","",24,0.175182481751825
"662","Enoxaparin",1.40526874404369,1.45936303154187,0.96293294654653,0.337485913002683,0.842135926340667,0.836960055073148,"B01AB05","",73,0.532846715328467
"1272","Nadroparin",4.27478004105135,1.70208171642411,2.51150106355188,0.0133287594433699,0.848755731053208,0.843796902563149,"B01AB06","",31,0.226277372262774
"1899","Tinzaparin",0.381880530476014,2.6852107251098,0.142216224188661,0.887143811402516,0.840962473428848,0.835748128295368,"B01AB10","",11,0.0802919708029197
"440","Clopidogrel",1.72872988355905,1.52908070293923,1.13056811209248,0.260454609781825,0.842585328742231,0.837424191979681,"B01AC04","",73,0.532846715328467
"1891","Ticlopidine",5.3811918024759,2.04206850470012,2.63516713082362,0.0095007914415076,0.849502272892446,0.844567921184001,"B01AC05","",21,0.153284671532847
"605","Dipyridamole",2.60306891934482,1.74594257226546,1.49092470777386,0.138562330826411,0.843782413340447,0.838660525253249,"B01AC07","",37,0.27007299270073
"950","Iloprost",3.28349642497529,2.7079769336185,1.21252747178602,0.227653324808118,0.842830162634569,0.837677053212751,"B01AC11","",11,0.0802919708029197
"4","Abciximab",-1.03344818460788,3.20078187590926,-0.322873667957867,0.747343626164868,0.841071909779792,0.835861152723392,"B01AC13","",7,0.0510948905109489
"1904","Tirofiban",-0.583610770002448,2.32160499815053,-0.25138245759609,0.801941364687994,0.841018456516452,0.83580594689404,"B01AC17","",15,0.109489051094891
"1767","Streptokinase",0.206563961829381,1.45067228110093,0.142391885831456,0.887005361052081,0.840962538590461,0.835748195593427,"B01AD01","",87,0.635036496350365
"54","Alteplase",2.28021179743995,1.91879374461143,1.18835690591732,0.237000987762179,0.842756258420842,0.83760072591005,"B01AD02","",26,0.18978102189781
"1986","Urokinase",1.53747431527604,3.08874829388629,0.497766139869422,0.619544917530542,0.841258497651551,0.836053858230291,"B01AD04","",7,0.0510948905109489
"1833","Tenecteplase",-1.51976423852396,2.21729329199173,-0.68541416871324,0.494382917371232,0.841546274892024,0.836351070790123,"B01AD11","",16,0.116788321167883
"496","Dabigatran",4.34993573607264,2.48947346502265,1.74733163345168,0.0830960696774215,0.844819646047036,0.839731765589561,"B01AE07","",14,0.102189781021898
"1664","Rivaroxaban",3.82990270620552,2.84167653530936,1.34776166766939,0.180232456106949,0.843269670197178,0.838130970859381,"B01AF01","",10,0.072992700729927
"812","Fondaparinux",4.58192230567958,2.47056652306685,1.85460389870085,0.066067312788955,0.845297643539603,0.840225435131065,"B01AX05","",13,0.0948905109489051
"70","Aminocaproic acid",0.73389016961575,1.90113687129754,0.386027003471279,0.700149025852962,0.841130159302324,0.835921312066335,"B02AA01","",23,0.167883211678832
"1927","Tranexamic acid",-0.076166337690126,1.48958813846253,-0.0511324813372512,0.959303577838585,0.840939516562157,0.835724418744523,"B02AA02","",59,0.430656934306569
"118","Aprotinin",4.59413430848482,2.23232923921104,2.05800032888898,0.041720031935707,0.846272914142948,0.841232681819766,"B02AB01","",15,0.109489051094891
"2040","Vitamin K (Menadione, Phytomenadione, Phytonadione)",-1.82887220370599,2.23987634197506,-0.816505880004674,0.415802336950036,0.841800605063027,0.836613739655257,"B02BA","",122,0.89051094890511
"1149","Menadione",2.66953521768149,2.52112363492586,1.05886723709208,0.291752212592191,0.8423846187709,0.837216901353552,"B02BA02","",13,0.0948905109489051
"767","Fibrinogen",3.20518623922757,2.15119222359937,1.4899580818792,0.138816051006905,0.843778789727429,0.838656782833246,"B02BB","",17,0.124087591240876
"1349","Octocog alfa",5.56702772817808,3.01616262369509,1.8457319523965,0.0673555009267313,0.845257145299976,0.840183609080303,"B02BD","",8,0.0583941605839416
"1590","Prothrombin Complex",4.13830728934995,2.61472216775064,1.58269484245433,0.116080020285308,0.844136325007124,0.839026040581128,"B02BD01","",10,0.072992700729927
"742","Factor VIII",4.70412335824858,1.50202773734514,3.13184852801934,0.00217484571993903,0.852772784010145,0.847945662174412,"B02BD02","",71,0.518248175182482
"740","Factor IX",4.1643132592973,1.52579003675085,2.72928329520695,0.00728626974724083,0.85008924942666,0.845174142850485,"B02BD04","",68,0.496350364963504
"741","Factor VII",3.68814880087726,1.66281408590884,2.21801633275282,0.0284047183003625,0.847101666012545,0.842088605881809,"B02BD05","",36,0.262773722627737
"744","Factor XIII",4.16596089847266,2.93601465762569,1.41891692796984,0.158472980927551,0.843518470220493,0.838387928260509,"B02BD07","",8,0.0583941605839416
"677","Eptacog Alfa",5.11351873166423,2.71273608077168,1.88500413582792,0.0618081526163057,0.845437722225161,0.840370106560412,"B02BD08","",10,0.072992700729927
"2042","Von Willebrand factor",3.98990876858573,2.58522772821212,1.54334905395165,0.125336078969995,0.843982197214439,0.838866859418191,"B02BD10","",12,0.0875912408759124
"743","Factor X",2.2508240161804,1.77591620388565,1.26741566480201,0.207420537847947,0.843003243518463,0.837855808879724,"B02BD13","",26,0.18978102189781
"739","Factor II",2.86011252355233,1.74693302341761,1.63721933537952,0.104161568863433,0.844355798640361,0.839252710071193,"B02BD30","",27,0.197080291970803
"1874","Thrombin",6.79934072248531,2.96020730849023,2.29691370026146,0.0233285336077634,0.847529593725096,0.842530564011164,"B02BD30","",8,0.0583941605839416
"701","Etamsylate",1.40541775722383,1.79107087671683,0.784680146103466,0.434162153008605,0.84173485761906,0.83654583655739,"B02BX01","",25,0.182481751824818
"284","Carbazochrome",2.7534870481661,3.31360079395786,0.830965230690105,0.407616587512203,0.841831320766693,0.836645462431175,"B02BX02","",7,0.0510948905109489
"2031","Vitamin B12 (Cobalamin)",-2.48580811220536,2.47577520503089,-1.00405243058986,0.317340632943513,0.84223972656878,0.837067258587429,"B03BA01","",125,0.912408759124088
"687","Erythropoietin",2.53734033044655,1.6080257203641,1.57792272742505,0.117172816245184,0.844117441013015,0.839006537439671,"B03XA01","",79,0.576642335766423
"507","Darbepoetin alfa",5.75161452608845,2.23139383659921,2.57758824630182,0.0111389159852891,0.849151140311495,0.844205276059413,"B03XA02","",18,0.131386861313869
"34","Albumin",0.0452421369272058,1.42652817349847,0.0317148569286595,0.974751273142756,0.840937419199443,0.835722252615818,"B05AA01","",71,0.518248175182482
"68","Amino acids",1.14615857808955,1.65504320529755,0.692524868487342,0.489923855250626,0.841558950858253,0.836364162361803,"B05BA01","",51,0.372262773722628
"1369","Ornithine",3.05357719533537,2.41738801160582,1.26317214310455,0.208936055733521,0.842989602854986,0.837841720981379,"B05BA01","",12,0.0875912408759124
"1070","Lipid Emulsions",-2.0708845788692,1.74274207943301,-1.18829091424874,0.237026879708257,0.842756058586652,0.837600519523919,"B05BA02","",31,0.226277372262774
"1329","Nitrofurazone",-0.614810269599673,2.12134407429082,-0.289821098354923,0.772445099748852,0.841045546992428,0.835833925582343,"B05CA03","",19,0.138686131386861
