"","drug.names","estimate","standard-error","tvalue","pvalue","r_sq","adj_r_sq","ATC code primary","ATC code secondary","sum","maf"
"1109","Malva purpurea",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"","",1,0.0072992700729927
"1111","Mangiferin",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"","",1,0.0072992700729927
"1117","Marshmallow root",3.39526437260155,8.04780407101511,0.421887056722702,0.673849943398904,0.84116783181477,0.835960219743123,"","",1,0.0072992700729927
"1138","Melagenina (Melanin)",41.5791472779824,18.622092075219,2.23278604305223,0.0273869521319999,0.847180817572301,0.842170352574672,"","",1,0.0072992700729927
"1268","N-acetyl penicillamine",-1.54130909417321,7.95983823059589,-0.193635730968595,0.846783142248685,0.840984978589443,0.835771371330081,"","",1,0.0072992700729927
"1354","Olbas oil",3.39526437260155,8.04780407101511,0.421887056722702,0.673849943398904,0.84116783181477,0.835960219743123,"","",1,0.0072992700729927
"1409","Papain",1.73197768447151,5.62064429461315,0.308145755840029,0.758496922455384,0.841059812524061,0.835848658836325,"","",2,0.0145985401459854
"1424","Passiflora incarnata",3.39526437260155,8.04780407101511,0.421887056722702,0.673849943398904,0.84116783181477,0.835960219743123,"","",1,0.0072992700729927
"1447","Pentosalen (Imperatorin)",1.16877040210579,8.02915771680617,0.145565754631945,0.884504434359623,0.840963729782432,0.835749425840872,"","",2,0.0145985401459854
"1453","Perfluorocarbon liquid",1.16877040210579,8.02915771680617,0.145565754631945,0.884504434359623,0.840963729782432,0.835749425840872,"","",1,0.0072992700729927
"1462","Peru Balsam",0.546698002409237,4.60158016383897,0.118806580119022,0.90562399736855,0.84095450885029,0.835739902583086,"","",3,0.0218978102189781
"1495","Pinene",2.10364664083942,5.62765971036952,0.373804876112754,0.709198309315233,0.841118079806168,0.835908836521124,"","",2,0.0145985401459854
"1599","Psorospermum",6.52032296503153,7.96016561591111,0.819119008277722,0.414315756316967,0.841806117041435,0.836619432354269,"","",1,0.0072992700729927
"1645","Rhubarb",5.97339794152087,5.61225468420092,1.06434905000598,0.289272658414924,0.842399517291675,0.837232288350418,"","",3,0.0218978102189781
"1693","Sambong",-1.54130909417321,7.95983823059589,-0.193635730968595,0.846783142248685,0.840984978589443,0.835771371330081,"","",1,0.0072992700729927
"1758","Spirit",-9.77955464815062,5.68902677979917,-1.71902067377785,0.0881469127473357,0.844697772267493,0.839605895948395,"","",3,0.0218978102189781
"1760","Squill oxymel",6.56794871121239,7.94219632621544,0.826968818377485,0.409869263378171,0.841822778550989,0.836636640142825,"","",1,0.0072992700729927
"1875","Thymidine",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"","",1,0.0072992700729927
"1971","Tsaang gubat",-1.54130909417321,7.95983823059589,-0.193635730968595,0.846783142248685,0.840984978589443,0.835771371330081,"","",1,0.0072992700729927
"2008","Veinotonic rutosides",-5.74536584172513,7.95273969623753,-0.7224385634605,0.471407448116709,0.841613686372366,0.836420692482935,"","",1,0.0072992700729927
"128","Artificial saliva",4.6081314282694,4.66498895609776,0.987811862286609,0.325199858063529,0.842198227432255,0.837024398823476,"A01A","",3,0.0218978102189781
"1154","Mepartricin",4.1898667048714,5.7210521259013,0.732359470367756,0.465353833772244,0.841632341867907,0.836439959634068,"A01AB16","",2,0.0145985401459854
"449","Co-magaldrox (Aluminum-hydroxide-magnesium-hydroxide)",-0.916258543269637,5.68562339580883,-0.161153576219111,0.87223900564228,0.840969960965146,0.835755861324659,"A02AD02","",2,0.0145985401459854
"1335","Nizatidine",3.91376579275648,3.99517766791906,0.97962246439844,0.329211130912047,0.842177549769891,0.837003043204969,"A02BA04","",4,0.0291970802919708
"543","Dexlansoprazole",-3.26157982733105,7.9895821146649,-0.408229088896202,0.683821081558303,0.841153091364765,0.835944995999676,"A02BC06","",1,0.0072992700729927
"286","Carbenoxolone",3.39526437260155,8.04780407101511,0.421887056722702,0.673849943398904,0.84116783181477,0.835960219743123,"A02BX01","",1,0.0072992700729927
"1637","Repamipide",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A02BX14","",1,0.0072992700729927
"1577","Propinox",-7.23492245352523,7.93312440644481,-0.911989032675151,0.36357306708416,0.842013168775504,0.836833272669783,"A03A","",1,0.0072992700729927
"1372","Otilonium bromide",6.80828599672276,3.65191883004475,1.86430375744122,0.0646824972706591,0.84534211878505,0.840271368581281,"A03AB06","",6,0.0437956204379562
"987","Isopropamide iodide",-7.40550129043354,7.92561268281219,-0.934375875633364,0.35195573647898,0.842066315268369,0.836888161670611,"A03AB09","",2,0.0145985401459854
"1500","Pipenzolate bromide",-3.20393864642597,4.63734339512706,-0.690899589146813,0.490941119623805,0.841556042181767,0.836361158318874,"A03AB14","",4,0.0291970802919708
"1550","Prifinium",-3.09906990366262,4.02832366348967,-0.769319985817116,0.443190276708596,0.841704042030891,0.836514010622068,"A03AB18","",4,0.0291970802919708
"1504","Pipoxolan",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A03AC","",1,0.0072992700729927
"1905","Tiropramide",4.68850271775172,5.64775554195041,0.830153267599218,0.408073664709906,0.841829581960343,0.836643666614781,"A03AC05","",2,0.0145985401459854
"50","Alosetron",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A03AE01","",1,0.0072992700729927
"57","Alverine",3.21290933202322,4.04968814050759,0.793372037684984,0.429101404599713,0.841752559776205,0.836564119113129,"A03AX08","",5,0.0364963503649635
"1932","Trepibutone",1.8312987702444,7.99113817217972,0.229166200206607,0.819123474731578,0.841004550323998,0.835791584760851,"A03AX09","",1,0.0072992700729927
"984","Isometheptene mucoate",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A03AX10","",1,0.0072992700729927
"1714","Silicon",-8.84048237992853,7.95423257366903,-1.11141864385425,0.268573679731322,0.842530488418143,0.837367553612181,"A03AX13","",2,0.0145985401459854
"1993","Valethamate",-4.01005626769467,7.9879955261227,-0.502010329697958,0.61656507501301,0.841264007405105,0.836059548631502,"A03AX14","",1,0.0072992700729927
"169","Belladonna tincture",3.81480525527023,4.1373993533012,0.922029741273687,0.358332858261147,0.842036850502867,0.836857730847224,"A03BA04","",5,0.0364963503649635
"1188","Methscopolamine",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A03BB03","S01FA03",1,0.0072992700729927
"1510","Pitofenone",5.50319960798077,4.67995826687613,1.17590783809578,0.241921271472747,0.842718748009218,0.837561985648864,"A03DA02","",3,0.0218978102189781
"603","Diponium bromide",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"A03E","M03A",1,0.0072992700729927
"1586","Propyromazine bromide",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A03E","",1,0.0072992700729927
"1257","Mosapride",-7.23492245352523,7.93312440644481,-0.911989032675151,0.36357306708416,0.842013168775504,0.836833272669783,"A03FA","",1,0.0072992700729927
"239","Bromopride",1.8312987702444,7.99113817217972,0.229166200206607,0.819123474731578,0.841004550323998,0.835791584760851,"A03FA04","",1,0.0072992700729927
"45","Alizapride",-8.41377707320725,7.89954072638885,-1.06509699293031,0.288935463456469,0.842401555803014,0.837234393698195,"A03FA05","",1,0.0072992700729927
"416","Clebopride",1.8312987702444,7.99113817217972,0.229166200206607,0.819123474731578,0.841004550323998,0.835791584760851,"A03FA06","",1,0.0072992700729927
"401","Cinitapride",-3.26157982733105,7.9895821146649,-0.408229088896202,0.683821081558303,0.841153091364765,0.835944995999676,"A03FA08","",1,0.0072992700729927
"597","Diphenidol",4.64117718090651,5.82248638696133,0.797112586007896,0.426934243832551,0.841760236671671,0.836572047710087,"A04A","",2,0.0145985401459854
"617","Dolasetron",3.96406757423364,5.67138787825087,0.698958995457777,0.485908020139918,0.841570531697676,0.836376122900878,"A04AA04","",2,0.0145985401459854
"815","Fosaprepitant",-0.27712240150944,5.69297963654572,-0.0486779189812081,0.961255573485127,0.840939197155547,0.835724088865565,"A04AD12","",2,0.0145985401459854
"352","Chenodeoxycholic acid",-2.84265548064515,5.66515842795639,-0.501778638107848,0.616727581208722,0.841263705428775,0.836059236754309,"A05AA01","",3,0.0218978102189781
"1721","Silymarin",1.511953582169,3.38279201841028,0.446954342430881,0.655700475458886,0.841196140252319,0.835989456326166,"A05BA03","",6,0.0437956204379562
"993","Ispaghula (Isabgol, Psylla seeds)",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"A06AC01","",1,0.0072992700729927
"1764","Sterculia",3.19011876300147,4.03992732933562,0.789647561191675,0.431265672675783,0.841744951007859,0.836556260876969,"A06AC03","",4,0.0291970802919708
"290","Carbo glycerin",-10.7707323347176,7.95981022265421,-1.35313933792835,0.178513208405769,0.843288053627443,0.838149957025064,"A06AG04","",1,0.0072992700729927
"263","Cade oil",-4.15912283175636,7.99160140258137,-0.520436721282535,0.603702420883262,0.841288466117372,0.836084809268761,"A06AG06","",1,0.0072992700729927
"1451","Peppermint oil",-1.74527907719846,4.11715701669341,-0.423903939082736,0.672382348345642,0.84117004941396,0.835962510050483,"A06AG06","",5,0.0364963503649635
"2007","Vegetable oil",-11.1696655620979,5.55526060164926,-2.01064654982734,0.0465676876710285,0.846037930657902,0.840989993958161,"A06AG06","",2,0.0145985401459854
"1735","Sodium lauryl sulfoacetate",4.44806950130068,4.0137180858856,1.10821672228114,0.269948232532495,0.842521406472502,0.83735817389783,"A06AG11","",5,0.0364963503649635
"1196","Methylnaltrexone bromide",4.61533487738533,5.70068483622044,0.809610601179157,0.41974026321731,0.841786143295246,0.836598803731155,"A06AH01","",2,0.0145985401459854
"1064","Linaclotide",0.396313342435857,8.06794807059826,0.0491219500879198,0.960902439088364,0.840939253772491,0.835724147338802,"A06AX04","",1,0.0072992700729927
"1596","Prucalopride",-6.51331595902485,7.97884666624907,-0.816322988957353,0.415906500957646,0.84180021992857,0.836613341893441,"A06AX05","",1,0.0072992700729927
"1823","Tegaserod maleate",-3.26157982733105,7.9895821146649,-0.408229088896202,0.683821081558303,0.841153091364765,0.835944995999676,"A06AX06","",2,0.0145985401459854
"594","Dioxidine",8.64694523946658,7.89158068856535,1.09571777578043,0.275360613529586,0.842486195274167,0.837321808233975,"A07AA","",1,0.0072992700729927
"1893","Tifomycin",1.56041007963158,7.99709539924661,0.195122103930208,0.845621941245508,0.840985731511054,0.835772148937646,"A07AA","",1,0.0072992700729927
"1484","Phthalylsulfathiazole",-7.23492245352523,7.93312440644481,-0.911989032675151,0.36357306708416,0.842013168775504,0.836833272669783,"A07AB02","",1,0.0072992700729927
"1784","Sulfaguanidine",-0.403074672335198,4.6261539880941,-0.0871295407313621,0.930711391083701,0.840946005078049,0.83573111999864,"A07AB03","",3,0.0218978102189781
"2006","Vegetable charcoal",-13.8100549734592,5.53256922067146,-2.49613776577081,0.0138900357809598,0.848664989888779,0.843703186278575,"A07BA","",3,0.0218978102189781
"178","Bentonite",0.258623800216668,4.60618533412492,0.0561470677917915,0.955316498348316,0.840940217925895,0.835725143103793,"A07BC","V03AX",3,0.0218978102189781
"1252","Montmorillonite",3.68712620391805,4.70337027313358,0.783932794953338,0.434598913250186,0.841733344462856,0.836544273789507,"A07BC","",3,0.0218978102189781
"1002","Kaolin light bp powder",-5.95906797204435,4.61454421589088,-1.29136653442899,0.199017974776133,0.84308104524923,0.83793616148691,"A07BC02","",4,0.0291970802919708
"143","Attapulgite",-0.403074672335198,4.6261539880941,-0.0871295407313621,0.930711391083701,0.840946005078049,0.83573111999864,"A07BC04","",3,0.0218978102189781
"607","Disodium hydrogen citrate",-4.01005626769467,7.9879955261227,-0.502010329697958,0.61656507501301,0.841264007405105,0.836059548631502,"A07CA","A09AB",1,0.0072992700729927
"574","Difenoxin",2.69776516341425,7.96582386326276,0.338667438512663,0.735442446520607,0.841085507790947,0.835875196570978,"A07DA04","",1,0.0072992700729927
"650","Eluxadoline",2.69776516341425,7.96582386326276,0.338667438512663,0.735442446520607,0.841085507790947,0.835875196570978,"A07DA06","",1,0.0072992700729927
"1167","Mesalamine",1.11502883201237,3.62972435174348,0.307193804255902,0.759219607738686,0.841059049975006,0.835847871285662,"A07E","",5,0.0364963503649635
"1907","Tixocortol",1.43435899412225,4.02706111351093,0.356180091061923,0.722320900807539,0.841101341904219,0.835891549835505,"A07EA05","",4,0.0291970802919708
"161","Balsalazide",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A07EC04","",1,0.0072992700729927
"1687","Saccharomyces boulardii",4.26316665314287,4.10973164945712,1.03733455533673,0.301631614246563,0.842326814994667,0.837157202371541,"A07FA02","",4,0.0291970802919708
"1476","Phentermine",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A08AA01","",1,0.0072992700729927
"756","Fenfluramine",-12.406685083081,7.86157222137321,-1.57814298892416,0.117122197856714,0.844118311467006,0.839007436433137,"A08AA02","",1,0.0072992700729927
"572","Diethylpropion",-12.406685083081,7.86157222137321,-1.57814298892416,0.117122197856714,0.844118311467006,0.839007436433137,"A08AA03","",1,0.0072992700729927
"1712","Sibutramine",3.39526437260155,8.04780407101511,0.421887056722702,0.673849943398904,0.84116783181477,0.835960219743123,"A08AA10","",2,0.0145985401459854
"1658","Rimonabant",-3.26157982733105,7.9895821146649,-0.408229088896202,0.683821081558303,0.841153091364765,0.835944995999676,"A08AX01","",1,0.0072992700729927
"1016","Lactase enzyme (Lactasin)",10.2446740742611,5.4848202014532,1.86782313694564,0.0641860795873921,0.84535830665546,0.84028808720154,"A09A","",4,0.0291970802919708
"552","Diastase",-2.10056770607904,4.65390955735671,-0.451355506631741,0.652534646118728,0.841201277971397,0.835994762495049,"A09AA01","",3,0.0218978102189781
"1589","Protease",-1.33401325563845,3.65773517949608,-0.364710179981436,0.715959181537107,0.841109342270658,0.835899812509041,"A09AA02","",6,0.0437956204379562
"1895","Tilactase",-1.19280919824708,5.73026035951675,-0.208159686194027,0.835451393850155,0.840992582096996,0.835779224132964,"A09AA04","",2,0.0145985401459854
"861","Glutamic acid",6.04272697806062,5.63730789244773,1.07191714437951,0.285873106161076,0.842420207675073,0.837253657107042,"A09AB01","",3,0.0218978102189781
"921","Hydrochloric acid",-2.21734100275911,4.63544852609545,-0.478344434260567,0.633261159539272,0.841233876788361,0.836028430125685,"A09AB03","B05XA13",3,0.0218978102189781
"245","Buformin",6.7757440596808,7.92700999098277,0.854766685974715,0.394355748381281,0.841883028983345,0.836698865999192,"A10BA03","",1,0.0072992700729927
"296","Carbutamide",-5.79944464552637,7.9315672147212,-0.731185210756639,0.4660680624956,0.841630120718597,0.83643766566019,"A10BB06","",1,0.0072992700729927
"1227","Miglitol",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A10BF02","",1,0.0072992700729927
"2041","Voglibose",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"A10BF03","",1,0.0072992700729927
"1065","Linagliptin",5.0168725016218,3.41375792170314,1.4696040600087,0.144243111390833,0.843702995362686,0.838578503407364,"A10BH05","",6,0.0437956204379562
"882","Guar gum",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A10BX01","",1,0.0072992700729927
"1290","Nateglinide",-2.96538495471812,4.01918540166982,-0.73780745558195,0.462048234304651,0.841642692711249,0.836450649849323,"A10BX03","",5,0.0364963503649635
"175","Benfluorex",7.43290890190979,7.9251110415927,0.937893344698929,0.35015226277857,0.842074779614374,0.836896903536157,"A10BX06","",1,0.0072992700729927
"196","Betacarotene (Beta carotene)",-1.88750709898825,4.67199866609045,-0.404004203316206,0.686916942019299,0.841148629318836,0.835940387657158,"A11CA02","",3,0.0218978102189781
"1777","Sulbutiamine",3.30817340430602,4.06639345490932,0.813539919584537,0.417493497527444,0.841794369718201,0.836607299872896,"A11DA02","",4,0.0291970802919708
"1407","Panthenol",-6.51331595902485,7.97884666624907,-0.816322988957353,0.415906500957646,0.84180021992857,0.836613341893441,"A11HA30","D03AX03",1,0.0072992700729927
"450","Cobalt",5.97339794152087,5.61225468420092,1.06434905000598,0.289272658414924,0.842399517291675,0.837232288350418,"A12","",2,0.0145985401459854
"1095","Lutein",-4.15912283175636,7.99160140258137,-0.520436721282535,0.603702420883262,0.841288466117372,0.836084809268761,"A12","",2,0.0145985401459854
"1998","Vanadium",14.5434896963448,0.906008628440312,16.052264007001,5.81114088031618e-32,0.840936107803888,0.837056500677154,"A12","",1,0.0072992700729927
"1939","Tricalcium phosphate",4.68850271775172,5.64775554195041,0.830153267599218,0.408073664709906,0.841829581960343,0.836643666614781,"A12AA01","",2,0.0145985401459854
"1706","Serrapeptase",-1.98648265725408,4.00999536145489,-0.495382781822808,0.621221054134236,0.8412554239506,0.836050683752259,"A14","",5,0.0364963503649635
"1172","Metandienone (Methandienone)",11.3723316718531,7.07665226115074,1.6070214067582,0.110634795747313,0.844233402965882,0.839126301423779,"A14AA03","D11AE01",2,0.0145985401459854
"1180","Methenolone",-3.26157982733105,7.9895821146649,-0.408229088896202,0.683821081558303,0.841153091364765,0.835944995999676,"A14AA04","",1,0.0072992700729927
"1394","Oxymetholone",1.67118969828021,4.05029607214544,0.412609268189865,0.680617098466845,0.841157766162746,0.835949824069721,"A14AA05","",4,0.0291970802919708
"1538","Prasterone (Dehydroepiandrosterone)",0.344539514956438,4.66055402212128,0.0739267291659069,0.941189761166497,0.840943232975079,0.835728257007049,"A14AA07","",4,0.0291970802919708
"1377","Oxandrolone",-6.65082430234781,5.68779277894178,-1.16931550793684,0.244556051440425,0.842699037399418,0.837541628789563,"A14AA08","",2,0.0145985401459854
"1341","Norethandrolone",-5.79944464552637,7.9315672147212,-0.731185210756639,0.4660680624956,0.841630120718597,0.83643766566019,"A14AA09","",1,0.0072992700729927
"26","Ademetionine",3.14379609662091,4.70717784078079,0.667872811047105,0.50547627357889,0.841515555630834,0.836319344340042,"A16AA02","",3,0.0218978102189781
"862","Glutamine",-2.53894746162193,4.64867665003773,-0.546165640839168,0.58594947244099,0.841324079413424,0.836121590213864,"A16AA03","",4,0.0291970802919708
"1164","Mercaptamine (Cysteamine, Phosphocysteamine)",-4.15912283175636,7.99160140258137,-0.520436721282535,0.603702420883262,0.841288466117372,0.836084809268761,"A16AA04","S01XA21",2,0.0145985401459854
"297","Carglumic acid",-1.08247462054976,4.71037798989846,-0.229806317639722,0.818627130826524,0.841004933045838,0.835791980030948,"A16AA05","",3,0.0218978102189781
"198","Betaine",1.93136141476622,4.09929098011446,0.471145235635916,0.63837841024797,0.841224997402422,0.836019259612337,"A16AA06","",4,0.0291970802919708
"835","Galsulfase",3.29845515030961,3.43654520724175,0.959817185980518,0.339045591653786,0.842128232498598,0.836952108973962,"A16AB08","",6,0.0437956204379562
"948","Idursulfase",4.79783120681545,3.4379576067755,1.39554693675103,0.165385839368149,0.843435431746726,0.838302167213832,"A16AB09","",6,0.0437956204379562
"2009","Velaglucerase alfa",3.05142028736414,4.13630173796635,0.737717043066689,0.462102984183431,0.84164252031801,0.836450471803846,"A16AB10","",4,0.0291970802919708
"94","Anethole trithione",-3.2458898648402,7.92420693841138,-0.409616998908276,0.682805235502076,0.841154567258037,0.835946520282891,"A16AX02","",1,0.0072992700729927
"1738","Sodium phenylbutyrate",0.653869009531937,3.73903505475806,0.174876405263937,0.861466640797609,0.840975970379706,0.835762067769205,"A16AX03","",5,0.0364963503649635
